Channel_OrigCy5,Channel_OrigFITC,Channel_OrigHoechst,Count_Cells,Count_Cytoplasm,Count_Nuclei,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05IdentifyPrimaryObjects,ExecutionTime_06IdentifySecondaryObjects,ExecutionTime_07IdentifyTertiaryObjects,FileName_OrigCy5,FileName_OrigFITC,FileName_OrigHoechst,Frame_OrigCy5,Frame_OrigFITC,Frame_OrigHoechst,Group_Index,Group_Length,Group_Number,Height_OrigCy5,Height_OrigFITC,Height_OrigHoechst,ImageNumber,ImageSet_ImageSet,MD5Digest_OrigCy5,MD5Digest_OrigFITC,MD5Digest_OrigHoechst,Metadata_ChannelNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Plate,Metadata_Series,Metadata_Site,Metadata_Well,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05IdentifyPrimaryObjects,ModuleError_06IdentifySecondaryObjects,ModuleError_07IdentifyTertiaryObjects,PathName_OrigCy5,PathName_OrigFITC,PathName_OrigHoechst,Scaling_OrigCy5,Scaling_OrigFITC,Scaling_OrigHoechst,Series_OrigCy5,Series_OrigFITC,Series_OrigHoechst,Threshold_FinalThreshold_Cells,Threshold_FinalThreshold_Nuclei,Threshold_OrigThreshold_Cells,Threshold_OrigThreshold_Nuclei,Threshold_SumOfEntropies_Cells,Threshold_SumOfEntropies_Nuclei,Threshold_WeightedVariance_Cells,Threshold_WeightedVariance_Nuclei,URL_OrigCy5,URL_OrigFITC,URL_OrigHoechst,Width_OrigCy5,Width_OrigFITC,Width_OrigHoechst
-1,-1,-1,215.0,215.0,215.0,0.0,0.0,0.4699999999999136,0.0,4.120000000000118,11.809999999999945,1.2300000000000182,Plate_B04_s3_w3A8EE9F0E-351F-435A-AF1B-A181603329F6.tif,Plate_B04_s3_w2B66804A5-7EDE-4CE3-8775-866689EAC177.tif,Plate_B04_s3_w1C3A16FDE-74D8-4058-99A7-ADB23BCB7972.tif,0,0,0,48,288,1,2048,2048,2048,48,b'eLu986Oe7ZdBCgMxCEVPJMSYqIFS0MRco4fo/WGcOxSmi6xdPt/n/9fp9X+si5f2+VLqMsmQ9wqQtjSN6Qpj5Mfb8ko+XYbU0/YfplSdWUuzDhKJqs0gUJEOynnIhJooZwI8y4hMI8YuAdRzCzTqBrbRwVCRC1Edm3/E6A7B9wVfvaeP',f536d56df36a39e0e5e2990d6be07e3f,8f190c84f40b8e80db123d568825e767,2a3b32effa7bf2fe5a312d4dead4f0a2,,,0,16767,0,3,B04,0,0,0,0,0,0,0,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,65535,65535,65535,0,0,0,0.024609375,0.02689199857413769,0.03515625,0.029879998,-12.114358760920908,-11.452032393687203,0.5183518946374548,0.04184702322372047,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_B04_s3_w3A8EE9F0E-351F-435A-AF1B-A181603329F6.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_B04_s3_w2B66804A5-7EDE-4CE3-8775-866689EAC177.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_B04_s3_w1C3A16FDE-74D8-4058-99A7-ADB23BCB7972.tif,2048,2048,2048
-1,-1,-1,219.0,219.0,219.0,0.0,0.0,0.5,0.0,3.3700000000000045,10.309999999999945,1.1200000000000045,Plate_B05_s1_w31808E51F-5527-4948-BC77-ABF64B386123.tif,Plate_B05_s1_w2869051F5-D0EA-4496-A0AA-08FD10D43F41.tif,Plate_B05_s1_w1B0AD5EE0-59BD-4C66-BD32-5889C4D685AF.tif,0,0,0,49,288,1,2048,2048,2048,49,b'eLu986Oe7ZZdCgMxCAZPJJj4swZKQWNy/yOtpVcobB9yAJ+Gb8bX+ev/eC6B8p1LoKeshSAjKqZTFSKpQ3lqzFKWie/z7T9MqZsOlLYFEpcD81BwdK/bnQ2TqXx3+v4oI2qGtgoSiPRqz2CDmNdVCdrKQaat048YfST4vgFEZqdR',0166e27398ac3f403027a8d9e421f518,df72358c19915016713e2547ac463e1e,83e8ccbdc515eea1f795ffa4fce4a20b,,,0,16767,0,1,B05,0,0,0,0,0,0,0,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,65535,65535,65535,0,0,0,0.030078124999999997,0.027325715124607085,0.04296875,0.030361906,-12.024455600481808,-11.461662615572399,0.6043017046668169,0.04267193615409148,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_B05_s1_w31808E51F-5527-4948-BC77-ABF64B386123.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_B05_s1_w2869051F5-D0EA-4496-A0AA-08FD10D43F41.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_B05_s1_w1B0AD5EE0-59BD-4C66-BD32-5889C4D685AF.tif,2048,2048,2048
-1,-1,-1,413.0,413.0,413.0,0.0,0.0,0.4499999999999318,0.0,3.830000000000041,12.960000000000036,1.6000000000000227,Plate_B05_s2_w3A916C948-A619-4CB5-A9FF-A9F640509177.tif,Plate_B05_s2_w2E4DAE709-D384-4482-A2E0-8C223DC5F988.tif,Plate_B05_s2_w149FE32B7-FD60-4D44-987C-F09D031EFBA2.tif,0,0,0,50,288,1,2048,2048,2048,50,b'eLu986Oe7ZfRCQMxDEMnMjiOk9hQCk5ir3FDdH+ob4fC9SM/WkBIenodrv/juExs14cyLqzhleaA2B2TKplBZeT4JtlgLR7T6ND+wy6R8zYfqLCrMDALgZEjyCKqe7VQkbPvj3pUTUtfygLWS5bhmg1MI27pjA21jF/dtLsE319GL6eB',db17db969792c4e2ad5c24dc11c2ffba,97d632bd6e4aeebd094afdf70ebd1344,0ba63a5b2fa9484909ea307e3d225831,,,0,16767,0,2,B05,0,0,0,0,0,0,0,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,65535,65535,65535,0,0,0,0.051953124999999996,0.02841532900929451,0.07421875,0.031572588,-11.454018041563192,-11.080175079111177,0.4397316521801713,0.05136774372907116,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_B05_s2_w3A916C948-A619-4CB5-A9FF-A9F640509177.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_B05_s2_w2E4DAE709-D384-4482-A2E0-8C223DC5F988.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_B05_s2_w149FE32B7-FD60-4D44-987C-F09D031EFBA2.tif,2048,2048,2048
-1,-1,-1,245.0,245.0,245.0,0.0,0.0,0.4999999999998863,0.0,4.100000000000023,16.07000000000005,1.8299999999999272,Plate_B05_s3_w358D8D53A-70ED-4CBE-9C10-6804ADA53E9F.tif,Plate_B05_s3_w2AA227C4F-0E6A-48C2-A57D-519BFF1C9478.tif,Plate_B05_s3_w1D8BD592B-FE57-40D1-A842-0603E4455BE7.tif,0,0,0,51,288,1,2048,2048,2048,51,b'eLu986Oe7ZfRCUMxCEUnEozRFwOlEBNdo0N0f6jZoB8t7UdW8HDvPd6O1/9xXAzl8azb69WWdDIIl52YVWAoU14XqzOLmH9HLo/tv0+JxiBqkwPQc+9ZJ8GQtkBKt4gyOzc9+/5TRlV06ZKaLzJ6auk0hz4LwqXIIwWteo8PMdoleH8BABOnpQ==',6ca061e60350da73b88a678b534c68b2,931e450f01ec3a97a3117c9f91c80377,246d60f420ef37421ed026e581bdc2d2,,,0,16767,0,3,B05,0,0,0,0,0,0,0,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,65535,65535,65535,0,0,0,0.024293190985918044,0.026253247261047365,0.03470456,0.029170275,-12.094852059630595,-10.841447543719578,0.48716534790571586,0.04272749079981342,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_B05_s3_w358D8D53A-70ED-4CBE-9C10-6804ADA53E9F.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_B05_s3_w2AA227C4F-0E6A-48C2-A57D-519BFF1C9478.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_B05_s3_w1D8BD592B-FE57-40D1-A842-0603E4455BE7.tif,2048,2048,2048
-1,-1,-1,255.0,255.0,255.0,0.0,0.0,0.6099999999999,0.0,3.3600000000000136,13.639999999999986,1.3500000000000227,Plate_B06_s1_w3F93946B0-6A4D-45FF-95E4-7C7175284FC9.tif,Plate_B06_s1_w240F6433E-E8B5-4147-A795-B5CE115DCE6D.tif,Plate_B06_s1_w12F8D2320-B576-44C4-ABF2-8FB6AD2FD918.tif,0,0,0,52,288,1,2048,2048,2048,52,b'eLu986Oe7ZbbCQMxDAQrEliyHjaEwNmS+i/pFNJC4PLhGobZndfp+j/WZTX96kI5nDo1WGIKdSJcziTByKWXU/rEcWr/YUrELZV7D4ixBBjZ4LIpBW0HovgO9fPvjzLqOftkXa2KjCtLJau9JBhsG5rQ4NzzR4w+I/i+AT2Np44=',9ebd150607549191991b7a539e62ff89,677a99ffab0b6ea32bd12399b5f6eaf9,0110b4737c4c3f61744450b407a9ab1c,,,0,16767,0,1,B06,0,0,0,0,0,0,0,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,65535,65535,65535,0,0,0,0.024609375,0.027082408592104912,0.03515625,0.030091565,-12.07897780851954,-11.358918604193686,0.5143714957790593,0.04374485035141884,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_B06_s1_w3F93946B0-6A4D-45FF-95E4-7C7175284FC9.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_B06_s1_w240F6433E-E8B5-4147-A795-B5CE115DCE6D.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_B06_s1_w12F8D2320-B576-44C4-ABF2-8FB6AD2FD918.tif,2048,2048,2048
-1,-1,-1,450.0,450.0,450.0,0.0,0.0,0.5399999999999636,0.0,3.5799999999999272,11.799999999999955,1.3700000000001182,Plate_B06_s2_w3AA085AEA-CB21-440C-9629-14E66486F042.tif,Plate_B06_s2_w2AB59E2B4-0A1B-4442-801F-D08C2C183389.tif,Plate_B06_s2_w179FDBF55-F4FD-4F4D-9D55-7E25C810FF0E.tif,0,0,0,53,288,1,2048,2048,2048,53,b'eLu986Oe7ZdBCgMxCEVPJBhjHIVSiJnkGj1E7w/z5w6F6SJL18//fb621/9xXJLt8xXE5Yh15moNiVk4pktPbDnGY0obXlBePLftP0xJIEIxJZW4lyRVFXKGceInGzKK1+qx7/ujjGrv7K3PTiOlgBEMNkyCik4zdVus8iNGdwm+L6ULp20=',982dedf468b69730ddbe75cdcd4ce643,55162a839484307f5115f1e579799ccd,aa35eeba39d76776468ee262364cc581,,,0,16767,0,2,B06,0,0,0,0,0,0,0,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,65535,65535,65535,0,0,0,0.057421875,0.02909114509820938,0.08203125,0.032323495,-11.218490905128737,-11.099622731693323,0.3545892759281557,0.051860454773343,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_B06_s2_w3AA085AEA-CB21-440C-9629-14E66486F042.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_B06_s2_w2AB59E2B4-0A1B-4442-801F-D08C2C183389.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_B06_s2_w179FDBF55-F4FD-4F4D-9D55-7E25C810FF0E.tif,2048,2048,2048
-1,-1,-1,256.0,256.0,256.0,0.0,0.0,0.5299999999999727,0.0,3.759999999999991,15.900000000000091,1.6000000000000227,Plate_B06_s3_w3015DEAB5-05BF-41A0-95BE-A9FBB7D36D64.tif,Plate_B06_s3_w21A0089C0-10BB-4D77-8499-86D4E4952DB1.tif,Plate_B06_s3_w1482E18A1-9D1C-4BAC-BBD1-B455FD2931E6.tif,0,0,0,54,288,1,2048,2048,2048,54,b'eLu986Oe7ZbtCUMhDEUnCiSaqIFSeNfoGm+I7g/VHQqvP5zh3I/zOl7/x3UBl/uTV120pSHtkp3tvhF2AkIIajYjeZZRju0/TCnJxdy8MwkDy/1rpabu1EroULcUkPPvjzLKLBZjGSuxYZIuZOSGQZdPoEYuUX51HHsE318HvKeN',0d4e48ad9a7f5692485880fb114c0f65,2b5267314a4aae9ec11eb2ed6282bed3,9d16fe72bca4b8b1968d3ec1aabcd438,,,0,16767,0,3,B06,0,0,0,0,0,0,0,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,65535,65535,65535,0,0,0,0.024609375,0.027242834866046905,0.03515625,0.030269817,-12.117483765947018,-11.441528262948143,0.5173668278786749,0.043966769972859865,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_B06_s3_w3015DEAB5-05BF-41A0-95BE-A9FBB7D36D64.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_B06_s3_w21A0089C0-10BB-4D77-8499-86D4E4952DB1.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_B06_s3_w1482E18A1-9D1C-4BAC-BBD1-B455FD2931E6.tif,2048,2048,2048
-1,-1,-1,307.0,307.0,307.0,0.0,0.0,0.5099999999999909,0.0,3.990000000000009,15.610000000000014,1.57000000000005,Plate_B07_s1_w32D589FF9-075F-4B66-B824-07094D156D64.tif,Plate_B07_s1_w28E8254B0-F87C-4614-A301-6E1189002695.tif,Plate_B07_s1_w1CD77D7EC-1782-4C2D-9FC0-38EE8F9198C9.tif,0,0,0,55,288,1,2048,2048,2048,55,b'eLu986Oe7ZbbCQMxDAQrEkiyrQeEQCzJ/ZcUH+kgHCQfrmHZmXmcrv/ju0zUz10iVVMrgNQYenCCr0BoVmXLybdHTu3/eCW2so2dibBMY8uEOrwaEkgRmSOy+F3Jefz+3UaNc5hfrkcda8NQBKbtYkVF70lDUu4SxwXB5xvwzacm',04ee97c504f77da9422df0f28be71d07,c86264510ac8c52575306c7002df36f5,af3572607ff72de1073f1c4b4c84fc45,,,0,16767,0,1,B07,0,0,0,0,0,0,0,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,65535,65535,65535,0,0,0,0.019140624999999998,0.026183855161070826,0.02734375,0.029093172,-12.089625860095667,-11.279921159829396,0.3769281147360246,0.045261573371462305,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_B07_s1_w32D589FF9-075F-4B66-B824-07094D156D64.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_B07_s1_w28E8254B0-F87C-4614-A301-6E1189002695.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_B07_s1_w1CD77D7EC-1782-4C2D-9FC0-38EE8F9198C9.tif,2048,2048,2048
-1,-1,-1,598.0,597.0,598.0,0.0,0.0,0.4799999999999045,0.0,3.720000000000141,15.6099999999999,1.7900000000000773,Plate_B07_s2_w32A1A9CEB-CC34-4724-9E36-AC982D9AD51F.tif,Plate_B07_s2_w2044D1FB1-4341-465F-A7A8-04D9685BFE68.tif,Plate_B07_s2_w1F785BEFC-47E1-45DB-905C-C9D064A74675.tif,0,0,0,56,288,1,2048,2048,2048,56,b'eLu986Oe7ZbLCQNBCEArEubj6Aoh4OjYxhaR/iFuC8tCcpiLN0+Pp++1u/6PdZmFz09LXYKPMVcYIK8KOHyClGFg4oVQGYmfipld+3cppV/oNWYC6piDRoCy5i66UAKM9G7/958y6k2riq0JZh1Tp4xVWZ1ATY7moj5qPMToOoLvLyOBp5k=',9fe7b509fe9c8c6ef4d881becdc9012f,ece612301ce6be6c28377e5a89fbcbd5,48dc8c7b5102266361ee90288ae42d97,,,0,16767,0,2,B07,0,0,0,0,0,0,0,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,65535,65535,65535,0,0,0,0.035546875,0.028624192625284196,0.05078125,0.03180466,-11.295118278345882,-10.859915056314009,0.43293368677487365,0.0576389870746139,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_B07_s2_w32A1A9CEB-CC34-4724-9E36-AC982D9AD51F.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_B07_s2_w2044D1FB1-4341-465F-A7A8-04D9685BFE68.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_B07_s2_w1F785BEFC-47E1-45DB-905C-C9D064A74675.tif,2048,2048,2048
-1,-1,-1,347.0,347.0,347.0,0.0,0.0,0.5799999999999272,0.0,4.370000000000118,16.440000000000055,1.7699999999999818,Plate_B07_s3_w3878776D0-EE47-4F9D-B107-CD0FA284C86A.tif,Plate_B07_s3_w2926C68EC-BAC1-4775-B28F-698B5CF90BFB.tif,Plate_B07_s3_w167DF264A-0302-4E1E-99D7-9A6B82A5FB87.tif,0,0,0,57,288,1,2048,2048,2048,57,b'eLu986Oe7dbLCQMxDATQigRa2dYHQsCWrTa2iPQP0Xawh4Tk4BpGo3mP7fo/rstAOV8l68Iyg7h2wIIEafsFZjMvvvNQ6i2H5Du43Nq/nxIZsbMuT2L6AVWkJYY0gE1H8zAcMfa+/zSjoqIiPBHWqrk9YQnWAwWSZdFJqyv3D2V0PcHnG22Qp8U=',1d32368243810055dd2c36da91a3772b,57ee67447f7a48fcf9faac6f8a248d78,37c991640022fcf8bcae34dd44a6e702,,,0,16767,0,3,B07,0,0,0,0,0,0,0,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,65535,65535,65535,0,0,0,0.024341256171464917,0.028302672877907754,0.034773223,0.031447414,-11.859270498513615,-11.246400399871057,0.5119523219957358,0.04533111329053696,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_B07_s3_w3878776D0-EE47-4F9D-B107-CD0FA284C86A.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_B07_s3_w2926C68EC-BAC1-4775-B28F-698B5CF90BFB.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_B07_s3_w167DF264A-0302-4E1E-99D7-9A6B82A5FB87.tif,2048,2048,2048
-1,-1,-1,276.0,276.0,276.0,0.0,0.0,0.4499999999999318,0.0,4.329999999999927,16.000000000000114,1.6200000000000045,Plate_B08_s1_w3273B9108-70A3-4E60-8F45-E52DA822FD33.tif,Plate_B08_s1_w2ED444C19-D895-4ED9-AFB8-920D522789DD.tif,Plate_B08_s1_w1110CFCC2-0FAB-480C-B730-DD69AF03922D.tif,0,0,0,58,288,1,2048,2048,2048,58,b'eLu986Oe7ZZBCkMxCAVPJJhn8qNQCkmM9z/St/QKhd9F9u6G58zrdP0fz2WyfudSCq9YC8QxJlVN784uTO6XjWAxwE/tP0wJ22v6vRi5WqO63Wik4snA3oCumQDH748yEnSZVvK485BkdDFp1Ea7wYcC4SI/YvR5gu8bRuanbw==',37c36dddbec2f4adebd8ab9b85d857e6,aa3f9a78c8ca9201c28a0b003adf54bd,e300f601784c2006c8b717951f53c99d,,,0,16767,0,1,B08,0,0,0,0,0,0,0,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,65535,65535,65535,0,0,0,0.019140624999999998,0.02717175632715225,0.02734375,0.03019084,-12.033961074998334,-11.246609580066579,0.3830289909332336,0.04566810271655264,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_B08_s1_w3273B9108-70A3-4E60-8F45-E52DA822FD33.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_B08_s1_w2ED444C19-D895-4ED9-AFB8-920D522789DD.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_B08_s1_w1110CFCC2-0FAB-480C-B730-DD69AF03922D.tif,2048,2048,2048
