,Nuclei_Location_Center_X,Nuclei_Location_Center_Y
67555,1105.6675749318802,33.0858310626703
67556,1742.3356732610082,53.18379068283344
67557,1822.2318992654773,49.82266526757608
67558,1230.3924268502583,58.500860585197934
67559,1172.5710059171597,59.15384615384615
67560,1856.3120759837177,60.45454545454545
67561,1917.9183673469388,62.88192419825073
67562,362.5739385065886,80.38213762811128
67563,1602.835007173601,106.6671449067432
67564,570.3812600969305,107.8610662358643
67565,952.5936363636364,112.77909090909093
67566,1684.2762589928057,120.2546762589928
67567,1966.8831835686776,119.997432605905
67568,893.102447869447,140.7941976427924
67569,1519.9443671766342,144.0278164116829
67570,1083.4607237422772,154.40247131509267
67571,1368.4947916666667,154.15494791666666
67572,665.7855072463768,161.83188405797102
67573,1839.650769230769,161.4953846153846
67574,994.1944444444443,168.19590643274853
67575,1332.8170563961485,169.17469050894084
67576,819.6453781512605,177.61512605042017
67577,104.3175487465181,177.974930362117
67578,2029.2905866302865,191.0968622100955
67579,586.1538461538462,194.7094017094017
67580,1409.1775147928995,202.3826429980276
67581,501.1335012594458,208.4382871536524
67582,1773.2695035460993,211.3309692671395
67583,438.2462235649547,213.37009063444108
67584,1640.5489467162329,219.0743494423792
67585,1253.0214876033058,225.5917355371901
67586,197.69806094182823,226.5235457063712
67587,1386.4703125,229.1625
67588,765.0420168067227,238.83025210084037
67589,1022.602605863192,240.5667752442997
67590,293.87106918239,241.2028301886793
67591,1178.6479532163742,258.74619883040936
67592,107.0411931818182,275.9801136363636
67593,706.5686274509804,278.655314757482
67594,2009.3896321070235,284.7090301003345
67595,1291.54609929078,288.40567375886525
67596,497.6368078175896,291.3990228013029
67597,1030.2691867124856,315.5154639175258
67598,903.794498381877,321.99029126213594
67599,1496.9838129496402,323.48201438848923
67600,1101.02925989673,326.6540447504303
67601,336.03929539295393,326.3238482384824
67602,1616.4660894660894,326.8152958152958
67603,800.668496158068,331.4753018660812
67604,1799.0532786885246,339.3575819672131
67605,579.1040892193308,355.9566294919455
67606,878.9831365935919,361.389544688027
67607,1680.398148148148,362.80555555555554
67608,1429.0494905385735,363.89228529839886
67609,1180.1384505021522,378.3235294117647
67610,12.074550128534703,379.41131105398455
67611,1362.9879912663755,382.9759825327511
67612,177.48800661703888,404.070306038048
67613,1561.292735042735,408.2435897435897
67614,479.8538812785389,410.3165905631659
67615,678.9220963172804,411.7662889518414
67616,906.032414910859,411.6418152350081
67617,414.6244343891403,417.2730015082957
67618,1841.78125,425.6037946428572
67619,1733.6957787481806,430.30131004366814
67620,1282.0775401069518,441.4157754010696
67621,743.9840255591055,443.4776357827476
67622,66.06164383561644,445.3219178082192
67623,1560.7973174366616,460.62444113263786
67624,1026.4022662889518,460.4192634560907
67625,328.88508557457214,468.62591687041567
67626,1468.0371287128712,473.3391089108911
67627,1981.7227602905568,476.6924939467313
67628,690.527868852459,477.3540983606557
67629,1123.139344262295,477.120218579235
67630,1669.9631901840492,490.090490797546
67631,538.7766990291262,490.673786407767
67632,1738.177570093458,495.1339563862928
67633,732.9169811320754,494.3566037735849
67634,1323.258,509.622
67635,927.7271407837444,514.5834542815675
67636,1234.7831603229529,521.4163783160323
67637,1866.5991501416431,538.1728045325779
67638,450.7052919708029,537.8768248175182
67639,849.1372549019608,538.8398692810457
67640,1628.659779614325,546.1074380165289
67641,570.8921852387844,554.3422575976845
67642,1481.162393162393,578.1111111111111
67643,517.8559176672384,579.9931389365352
67644,1760.8984910836762,586.99451303155
67645,209.136391816491,591.4885306881587
67646,368.0571761960327,597.3150525087515
67647,905.4146341463414,600.5327342747112
67648,1094.0722795869738,604.9078633836378
67649,1930.6307189542483,616.4346405228758
67650,684.0447518307567,618.2367778681855
67651,1585.2959064327486,626.3263157894737
67652,1248.7516949152543,634.4127118644068
67653,1496.4094594594594,631.2418918918919
67654,505.5486725663717,634.5734513274336
67655,2019.6110458284368,643.7685076380728
67656,926.0824742268042,646.5038659793814
67657,303.3003558718861,649.8298932384341
67658,1398.0474576271183,650.6598870056497
67659,1155.68622100955,672.605729877217
67660,1816.892817679558,677.4419889502763
67661,843.6554307116105,690.4769038701623
67662,1210.78,715.8583333333333
67663,414.0262295081967,719.175956284153
67664,280.9627507163324,722.8166189111748
67665,333.3622291021672,727.0619195046439
67666,1318.21875,730.4479166666666
67667,60.020671834625325,737.6175710594315
67668,1658.7511994516792,746.4194653872515
67669,534.354219948849,747.2774936061381
67670,1998.5320910973085,748.9741200828157
67671,943.859560067682,752.4585448392555
67672,1462.9222222222222,757.4
67673,673.7397260273973,758.8325722983258
67674,1895.8926080892609,758.4937238493724
67675,1611.2491909385112,772.2864077669902
67676,170.71500630517025,788.4035308953341
67677,1065.7733918128654,801.1929824561404
67678,1333.4436310395315,803.493411420205
67679,1200.3831070889894,808.4811463046757
67680,833.3031088082902,814.6360103626943
67681,1141.2507788161993,819.1355140186915
67682,1711.0418794688458,819.02962206333
67683,1841.8479776847976,820.4672245467225
67684,1637.8097902097902,825.020979020979
67685,1496.8800880088008,841.981298129813
67686,967.8927038626608,841.1616595135908
67687,763.1966019417475,854.9696601941747
67688,1593.645286686103,854.9912536443148
67689,1992.8106870229008,869.9343511450381
67690,214.1637168141593,876.5464601769911
67691,454.4858548585486,879.4440344403444
67692,342.03452527743525,881.0283600493218
67693,607.7388688327317,881.4548736462094
67694,1056.4503012048192,885.5301204819277
67695,877.1954022988506,887.2227011494252
67696,136.8390557939914,888.7896995708154
67697,1401.9133247089262,893.5420439844761
67698,805.1914008321776,894.0291262135922
67699,1889.8101851851848,897.7268518518518
67700,1470.8009554140128,914.8630573248408
67701,86.76564417177914,918.1447852760735
67702,966.9959349593496,920.2506775067752
67703,1608.611111111111,931.2125603864736
67704,1173.2742812742813,941.3659673659672
67705,182.22680412371133,950.6618556701033
67706,1325.2391629297458,965.0014947683107
67707,1292.2095332671302,967.9682224428996
67708,586.4426419466976,970.837775202781
67709,619.8639705882352,971.6985294117648
67710,1508.6,971.3222222222222
67711,940.116129032258,973.533870967742
67712,1784.755158184319,996.9972489683632
67713,851.8690614136732,999.9409038238704
67714,175.41070234113712,1001.5505016722408
67715,713.4123076923076,1009.7
67716,937.6197916666666,1013.2274305555557
67717,1090.428211586902,1016.633501259446
67718,987.4269190325972,1024.7003154574134
67719,1908.768924302789,1026.6401062417
67720,789.1368821292775,1039.1888466413182
67721,900.924914675768,1052.674630261661
67722,1418.636822194199,1059.853720050441
67723,1746.773899848255,1064.4248861911988
67724,1447.253485424588,1065.5019011406844
67725,1262.4407185628745,1067.777245508982
67726,818.8377253814147,1082.8890429958392
67727,1633.1640826873386,1086.4134366925064
67728,2006.489626556017,1096.0601659751037
67729,1254.7586206896551,1109.735632183908
67730,368.2067819148936,1111.8909574468084
67731,943.971613949716,1118.2376317923763
67732,685.8074179743224,1125.0099857346647
67733,66.6646294881589,1159.972498090145
67734,1550.6308724832215,1167.7610738255034
67735,287.9161727349704,1171.7138018628282
67736,1375.510152284264,1172.4098984771574
67737,1178.621444201313,1176.980306345733
67738,1136.5808285946384,1187.2997562956946
67739,1860.8800263678315,1193.1450230718524
67740,766.0134730538922,1202.5239520958085
67741,819.447928331467,1211.1422172452408
67742,2016.045555555556,1214.012222222222
67743,1638.0751978891822,1214.8087071240109
67744,591.3629509962304,1215.3257942918683
67745,1487.4851138353763,1216.9737302977233
67746,450.1719564187589,1218.6982472761724
67747,1534.4704097116844,1223.4097116843702
67748,1459.2225859247137,1230.545008183306
67749,1004.9468390804598,1235.3620689655172
67750,1708.3456790123455,1244.638888888889
67751,1766.2534246575342,1243.3407534246576
67752,484.6505576208178,1251.388475836431
67753,1822.0761589403971,1266.887417218543
67754,509.47097844112767,1272.9850746268658
67755,1451.4336598397151,1281.2724844167408
67756,347.03740374037403,1286.8448844884488
67757,285.9681818181818,1287.6848484848483
67758,1907.7450236966824,1293.5222748815163
67759,78.33365019011407,1298.1378326996198
67760,1547.578481012658,1299.0025316455697
67761,1593.4326617179215,1300.64262990456
67762,176.81094527363183,1309.43864013267
67763,944.2724481964696,1314.4013814274751
67764,787.4907894736842,1320.0644736842105
67765,1318.3885350318471,1320.1528662420385
67766,1818.1336370539104,1331.066818526955
67767,539.4422110552764,1332.217755443886
67768,159.72324723247232,1339.490774907749
67769,1045.777633289987,1364.4928478543563
67770,505.91336270190897,1368.387665198238
67771,728.2118644067797,1370.8050847457628
67772,259.26521060842435,1380.3432137285492
67773,350.9646302250804,1380.781350482315
67774,1980.568988173456,1379.7923784494087
67775,1490.6504201680673,1382.9243697478992
67776,1793.041257367387,1383.8585461689588
67777,426.107329842932,1384.2513089005236
67778,1654.216848673947,1396.1497659906397
67779,1709.82,1400.0433333333333
67780,1338.8150684931506,1411.5890410958905
67781,1890.46088794926,1423.7209302325582
67782,1755.968899521531,1427.2081339712918
67783,1503.715698393078,1431.0370828182945
67784,974.4847417840376,1432.8791079812206
67785,27.53706624605678,1439.5859621451104
67786,175.52129221732747,1451.1762114537446
67787,1196.5314787701318,1450.8975109809662
67788,1408.8292682926829,1452.2747111681642
67789,2010.712797619048,1451.5044642857142
67790,939.989928057554,1453.0935251798562
67791,348.90967741935486,1460.7209677419355
67792,1005.8425087108014,1463.9435540069687
67793,789.2268907563025,1471.8403361344538
67794,589.1033138401559,1475.5594541910332
67795,240.6578947368421,1499.089068825911
67796,1188.418309859155,1501.6718309859154
67797,883.4474505723205,1527.598335067638
67798,1803.5457142857144,1527.892857142857
67799,1688.940782122905,1534.1854748603353
67800,570.9553314121038,1540.57204610951
67801,520.2629016553067,1542.5618305744888
67802,1953.5921985815603,1550.9775413711584
67803,1293.6112994350285,1552.7661016949153
67804,455.73722627737226,1552.9328467153284
67805,1533.007596685083,1558.0600828729282
67806,343.25934065934064,1559.3615384615384
67807,1243.1762114537446,1562.3832599118944
67808,449.1691616766467,1578.3577844311378
67809,1632.5007429420505,1581.1367013372958
67810,587.7046070460705,1580.8861788617887
67811,156.56183301946012,1586.9598242310108
67812,744.3065236818588,1592.0071492403931
67813,1718.7045751633989,1595.4901960784314
67814,1075.728155339806,1603.643203883495
67815,460.5201371036847,1619.4241645244217
67816,1293.5075125208682,1628.136894824708
67817,1915.6791147994468,1636.5394190871368
67818,416.7162576687117,1656.685582822086
67819,341.0241102181401,1661.5315729047072
67820,689.0052576235541,1670.7970557308097
67821,1446.448,1683.736
67822,1690.9323394495414,1685.9621559633028
67823,836.1382113821138,1704.5149051490514
67824,1318.5453446191052,1707.645707376058
67825,591.5034578146611,1721.2171507607193
67826,1972.6814580031696,1729.6291600633915
67827,1469.908950617284,1752.773148148148
67828,1514.6700288184438,1763.9365994236312
67829,749.5025466893039,1772.6587436332768
67830,1158.139465875371,1775.8783382789318
67831,346.38199513381994,1776.301703163017
67832,929.5138888888888,1784.6054526748972
67833,494.0413043478261,1787.0478260869563
67834,149.50338294993233,1791.3761840324764
67835,1609.0011990407677,1787.916067146283
67836,220.6498599439776,1802.2128851540615
67837,1857.343792633015,1809.1418826739427
67838,1397.5872556118754,1825.5496017378712
67839,1313.9093484419263,1828.0339943342776
67840,18.35252643948296,1831.0505287896592
67841,2002.264733395697,1845.9073900841909
67842,1105.7673716012084,1847.0956696878147
67843,1746.79392971246,1846.3210862619808
67844,1942.435151515152,1871.0060606060608
67845,1243.9971631205674,1879.2297872340423
67846,132.60601265822783,1877.0886075949368
67847,319.5967523680649,1885.277401894452
67848,914.0515117581187,1891.1298992161253
67849,1616.1692073170732,1895.375
67850,174.00788436268067,1899.951379763469
67851,1790.3887733887734,1903.3097713097716
67852,1167.590773809524,1904.9598214285716
67853,826.1635730858469,1913.7447795823664
67854,1529.8968177434908,1913.3895853423337
67855,1105.340425531915,1925.7884856070089
67856,604.9289660615627,1928.1318074191
67857,518.4048507462686,1933.7201492537315
67858,433.4515890613452,1938.69844789357
67859,1636.408618127786,1943.190193164933
67860,173.51904090267982,1945.77856135402
67861,1493.1083437110835,1947.526774595268
67862,707.8712394705175,1954.158844765343
67863,1375.7361809045226,1967.286432160804
67864,253.19818652849744,1968.60103626943
67865,888.421143847487,1974.3448873483533
67866,984.6427546628408,1982.0301291248209
67867,1986.337620578778,1982.9565916398717
67868,769.2980501392758,1988.6935933147631
67869,56.64991023339318,1993.1427289048477
67870,1293.717277486911,2019.4633507853405
