,Nuclei_Location_Center_X,Nuclei_Location_Center_Y
3217,1329.2623966942149,16.65909090909091
3218,167.48169556840077,25.36223506743738
3219,536.5058139534884,37.88372093023256
3220,807.3317490494296,57.54277566539924
3221,715.142144638404,58.77805486284289
3222,766.7437379576107,57.605009633911365
3223,1048.4710610932475,60.31350482315113
3224,278.6026936026936,63.93434343434343
3225,1180.8614864864865,63.82601351351352
3226,405.9191919191919,77.96632996632997
3227,580.0611735330837,78.84644194756554
3228,1492.5981873111782,94.5226586102719
3229,771.3256997455471,96.82697201017812
3230,1027.4732142857142,103.18191964285714
3231,791.074,106.98
3232,1151.8656476267097,111.23008849557522
3233,729.9373451327434,109.9366371681416
3234,1233.845643153527,120.36182572614108
3235,876.1710625470987,117.43406179351922
3236,1078.5901639344263,123.84517304189436
3237,1679.362292051756,130.43253234750463
3238,595.9808722264728,132.09181331293038
3239,929.4,138.4482456140351
3240,825.484312148029,128.81415929203538
3241,221.49656357388315,144.10137457044672
3242,507.3029661016949,154.83050847457628
3243,708.4919786096257,161.70267379679143
3244,123.486646884273,160.14836795252225
3245,737.4115805946792,155.0203442879499
3246,448.9412751677853,166.4748322147651
3247,1693.2780487804878,169.03577235772357
3248,684.0844594594595,182.21959459459455
3249,521.858407079646,185.32389380530967
3250,808.3099897013388,180.61585993820805
3251,232.6454121306376,195.9813374805599
3252,1004.80353200883,195.63024282560707
3253,858.5748031496063,203.0262467191601
3254,715.066317626527,206.4415357766143
3255,1855.0030769230768,213.1646153846154
3256,829.5714285714286,216.09347442680777
3257,534.0369565217392,220.5391304347826
3258,923.35625,221.134375
3259,747.2177942539388,222.37720111214088
3260,426.22777777777776,229.1462962962963
3261,869.9072978303748,234.08086785009863
3262,820.569938359412,248.1261261261261
3263,670.2727272727273,243.53754940711465
3264,729.8249694002448,249.2203182374541
3265,572.2794612794613,247.9472502805836
3266,976.1428571428572,257.2632275132275
3267,1479.4920353982302,257.0141592920354
3268,940.8678394226432,264.2110960757781
3269,461.77589134125634,274.9252971137521
3270,1118.2887746358183,275.89460154241647
3271,194.25,279.0906374501992
3272,758.2222222222222,283.6977466977467
3273,1505.7708333333333,278.9806547619048
3274,667.4632587859425,300.23162939297123
3275,100.33090379008746,300.4344023323615
3276,859.6853377265239,311.6836902800659
3277,502.01951219512193,319.4917073170732
3278,1715.5611111111111,326.27222222222224
3279,795.6162201303404,335.8522809558291
3280,1987.36941580756,340.23539518900344
3281,766.2513513513513,344.0918918918919
3282,1446.5414225941422,350.78828451882845
3283,222.5054545454545,352.90363636363634
3284,600.2657342657343,351.24038461538464
3285,1160.1500765696785,352.37519142419603
3286,274.3596014492754,357.2608695652174
3287,841.2732919254659,359.5357142857143
3288,510.6646706586826,361.2175648702595
3289,713.1615245009075,366.4936479128857
3290,140.82644628099175,378.1177685950413
3291,1714.7394366197184,382.8970070422535
3292,905.385,389.405
3293,1096.1655913978495,397.247311827957
3294,1041.2777777777778,398.01433691756273
3295,146.0532544378698,404.8284023668639
3296,1504.973561430793,400.646967340591
3297,352.7236954662104,405.2172797262618
3298,724.4341085271318,413.2480620155039
3299,1177.6236363636365,425.2227272727273
3300,30.967741935483872,430.2288786482335
3301,342.22172452407614,431.15677491601343
3302,1489.8455538221529,433.4680187207488
3303,929.410199556541,444.8226164079823
3304,537.3412844036698,450.0605504587156
3305,1997.778827977316,452.2684310018904
3306,1441.654752851711,453.1216730038023
3307,329.64610011641446,453.871944121071
3308,1252.5583684950773,466.1870604781997
3309,1412.673431734317,472.5940959409594
3310,915.8079584775088,476.6020761245675
3311,605.1973929236499,476.0065176908752
3312,1325.8535031847134,480.1003184713376
3313,1023.1774847870182,487.2241379310345
3314,687.7478005865103,499.3900293255132
3315,999.9872935196952,505.4536213468869
3316,1475.18838028169,516.2975352112676
3317,1135.424957841484,517.4317032040473
3318,1539.2034976152622,522.79173290938
3319,1156.8016759776535,535.0768156424581
3320,566.436974789916,539.5831932773109
3321,1195.3507625272332,551.9738562091503
