,Nuclei_Location_Center_X,Nuclei_Location_Center_Y
48162,1667.9403553299492,18.84771573604061
48163,1830.755942947702,22.88906497622821
48164,1069.3601953601951,31.125763125763125
48165,1567.5615251299826,39.88041594454073
48166,483.2673611111111,47.90277777777778
48167,1380.6201117318435,49.39664804469274
48168,64.15569823434991,52.98394863563403
48169,991.3939393939394,75.63636363636364
48170,1383.5840978593271,79.17278287461774
48171,571.6052631578947,83.27719298245614
48172,851.9224598930481,87.18582887700535
48173,392.9928952042629,89.76021314387211
48174,534.971477960242,94.4485738980121
48175,725.550284629981,111.3529411764706
48176,2023.7479740680712,114.18233387358184
48177,1910.323607427056,119.55305039787798
48178,278.3887195121951,126.26981707317071
48179,22.555944055944057,141.770979020979
48180,464.82556131260793,141.9706390328152
48181,1073.7374631268435,141.7109144542773
48182,571.8571428571429,148.73766233766233
48183,607.9698795180723,152.36144578313252
48184,954.8587848932676,152.7208538587849
48185,1796.3723723723724,154.63663663663664
48186,167.25501432664757,157.48567335243553
48187,1696.0084033613446,160.25420168067228
48188,1493.3462033462033,183.7863577863578
48189,857.2324649298597,188.9258517034068
48190,263.034375,192.4171875
48191,1178.3221574344022,195.31632653061223
48192,1054.1223491027731,211.14029363784667
48193,1913.352192362093,218.48939179632248
48194,528.5958795562599,225.5736925515056
48195,601.6613861386138,239.57128712871287
48196,1727.6515397082658,248.9400324149109
48197,754.0813823857302,253.5752508361204
48198,895.4403973509934,256.6754966887417
48199,153.42083333333332,259.8236111111111
48200,536.1426146010186,266.77589134125634
48201,374.5812743823147,268.3289986996099
48202,221.1946624803768,275.4740973312402
48203,1463.9936102236422,277.5718849840256
48204,39.4164265129683,279.12680115273776
48205,660.6529850746268,285.3805970149254
48206,578.5668016194332,300.27530364372467
48207,277.22067039106145,305.5963687150838
48208,1300.6972972972974,323.64324324324326
48209,1396.7305061559507,325.984952120383
48210,1926.6901172529317,328.5812395309883
48211,975.8527131782946,354.3168604651163
48212,1607.5991221653255,356.93782004389175
48213,1429.2879177377893,358.4344473007712
48214,1751.8044515103338,361.7376788553259
48215,842.4868421052631,366.3684210526316
48216,1197.1045045045046,363.91711711711713
48217,342.6768472906404,370.27389162561576
48218,448.5174050632912,379.0846518987342
48219,94.86737400530504,382.3023872679045
48220,1820.469424460432,381.8255395683453
48221,1993.356085526316,384.0764802631579
48222,548.2345864661654,395.0210526315789
48223,1919.9656160458453,403.95558739255017
48224,1684.46875,405.8675595238095
48225,1832.6447204968945,407.5776397515528
48226,686.1983002832861,409.6704438149197
48227,185.99519230769232,408.15544871794873
48228,1101.7582938388623,417.25434439178514
48229,69.24383164005806,423.0957910014514
48230,1705.521256931608,426.3290203327172
48231,237.32986111111111,426.59027777777777
48232,32.386013986013985,429.227972027972
48233,1428.739251040222,444.7212205270458
48234,2007.608294930876,467.0483870967742
48235,1259.414893617021,467.2358156028369
48236,864.4066073697586,468.6391359593393
48237,984.1409574468086,476.2712765957447
48238,283.649063032368,476.9199318568995
48239,1927.1746166950595,492.6720613287905
48240,583.8976510067114,498.2248322147651
48241,327.66257668711654,503.1779141104295
48242,1347.3039772727273,506.3068181818182
