,Nuclei_Location_Center_X,Nuclei_Location_Center_Y
67305,15.032818532818531,28.905405405405407
67306,1115.7470489038783,48.639123102866776
67307,286.6846473029046,104.38589211618256
67308,1067.202404809619,115.52304609218436
67309,1953.1341463414635,225.2357723577236
67310,1399.7446808510638,229.14468085106384
67311,1901.5168776371308,266.10759493670884
67312,1880.5294117647056,443.58235294117645
67313,366.2235701906412,513.2668977469671
67314,1453.7755474452554,589.8193430656934
67315,1349.7154471544716,602.6829268292682
67316,265.4517184942717,704.5728314238953
67317,1086.0595744680852,845.1468085106383
67318,1272.7400722021662,879.4296028880866
67319,1760.7401908801696,915.2682926829268
67320,465.7183600713012,962.7620320855616
67321,1240.4248120300751,969.5
67322,1469.587837837838,974.1666666666666
67323,1686.736577181208,991.7214765100672
67324,577.1824871228845,1069.7660044150111
67325,800.2014388489208,1192.395683453237
67326,1871.825278810409,1216.089219330855
67327,1152.3164128595602,1540.808798646362
67328,1678.4082474226805,1569.2659793814432
67329,589.7815631262525,1578.372745490982
67330,946.8951048951049,1592.9248251748252
67331,1520.1812080536913,1591.0822147651006
67332,1388.3937316356514,1634.645445641528
67333,1231.4278002699054,1650.9379217273954
67334,1904.9564315352695,1699.8983402489628
67335,1005.7784552845528,1898.1869918699188
67336,1547.8418079096043,1909.954802259887
67337,1227.6420664206642,1961.0
67338,1134.7284644194756,1962.685393258427
